lon,lat,x,y,s,t,b,b_inferred,source,VX,VY,ERRX,ERRY,xflux,yflux,xflux_err,yflux_err,source_age
150.970864,-81.762784,435018.8688442127,-783854.495872919,1910.07,1507.31,402.76,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-10.9209043993934,-12.566862390998983,0.21405643650121442,0.2649014365048139,-16461.188410249666,-18942.157350576676,322.6494073026455,399.288584258071,6
150.905918,-81.772433,435394.7981373715,-782440.2313727707,1920.06,1476.1,443.96,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-10.43304381230813,-11.438869562458752,0.2068232719781359,0.25523425412906775,-15400.215971348029,-16884.915361145362,305.2918317669264,376.75128251991686,6
150.844278,-81.782547,435698.2842796994,-781006.9359043998,1928.79,1478.89,449.9,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-10.623045401551297,-9.961273190086963,0.21499734678700966,0.27781383286419087,-15710.315613900199,-14731.62730808771,317.95742618984076,410.8560992845233,6
150.785388,-81.79301,435943.1808682844,-779561.5717285569,1933.2,1403.53,529.67,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-9.193592789711618,-8.68776119650062,0.2323196551226353,0.30750252597962385,-12903.483288143947,-12193.533472124514,326.06760555427235,431.5890202881815,6
150.724487,-81.803252,436224.68475188233,-778122.2813350534,1931.73,1357.01,574.72,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-8.197249587069212,-8.705295430221753,0.22291535446471983,0.29745692467196194,-11123.749662148792,-11813.17295176522,302.4983651621695,403.6520213490991,6
150.661224,-81.813202,436551.2684835573,-776693.0841082686,1947.07,1294.66,652.41,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-7.301093744730937,-8.197638397845173,0.20840006494677113,0.27605808274964144,-9452.434027553356,-10613.154528154233,269.80722808398673,357.40135741265084,6
150.601783,-81.823625,436798.1677249501,-775248.2732031845,1971.26,1274.9,696.36,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.80405977607651,-7.922525929797083,0.21915229694529037,0.2867333318506649,-7399.595808519944,-10100.428307898303,279.3972633755507,365.55632477641274,6
150.542597,-81.834085,437037.1160296392,-773802.2269391879,1971.22,1266.03,705.19,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.054099033130388,-6.84192104390995,0.2517753912842242,0.3271714285363321,-7664.670998914065,-8662.077299221313,318.75519862756636,414.2088436698525,6
150.480739,-81.844238,437326.0844393341,-772365.3024764599,1975.69,1243.17,732.52,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.963015250460999,-5.746992203769174,0.23481888082002078,0.308134972614633,-6169.871668915601,-7144.488297959724,291.91978806902523,383.06415390533334,6
150.421868,-81.854753,437552.766221352,-770917.1088307719,1996.62,1228.06,768.56,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.072232386084009,-6.075197300280073,0.21669639252397838,0.2837628997310163,-6229.005704054328,-7460.706796581946,266.11617180299686,348.47786664367186,6
150.360153,-81.864945,437832.5753479373,-769478.1980527348,2019.48,1254.18,765.3,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.41725177407014,-5.588185478345301,0.2162958471047912,0.28377204031163,-6794.208830003288,-7008.59046323111,271.273925521887,355.90121751804014,6
150.298182,-81.875114,438114.4755207584,-768039.8154613493,2033.16,1346.51,686.65,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.826251283574296,-4.560671082822168,0.2233974337830424,0.2939365801516625,-7845.105615845625,-6140.989219730877,300.8068785632044,395.7885445400151,6
150.236863,-81.885366,438380.5617275171,-766598.8583814751,2040.2,1319.09,721.11,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.159636254808703,-3.7111339818821265,0.22660257609104484,0.300853008874949,-8125.114587355612,-4895.319724160894,298.9091920959363,396.8521954768564,6
150.175149,-81.895584,438651.1940597933,-765158.4206648242,2047.59,1354.39,693.19,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.6665213123679745,-3.4741770938073717,0.22305923947806283,0.2961666120875311,-7674.679800258062,-4705.390714081766,302.1092033566935,401.12509774523124,6
150.113104,-81.905776,438925.0657840352,-763718.2275593193,2056.49,1423.01,633.47,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.349414664059665,-3.3261478408752314,0.22656858319234888,0.3025011049025899,-7612.270561103544,-4733.141639043863,322.40935956854435,430.46209728743446,6
150.050828,-81.915948,439200.5034505472,-762278.4725347232,2067.52,1478.88,588.65,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.212362308364321,-3.2610649478393623,0.23884645536291826,0.3192376904026687,-7708.4583705938285,-4822.723730060677,353.2252459071126,472.1142355826987,6
150.070133,-81.912809,439114.62373964646,-762723.4037955954,2061.67,1459.76,601.9,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.225266882669723,-3.3397517643721533,0.23460256487146128,0.3132462770866622,-7627.635584645955,-4875.236035559895,342.4634400967643,457.264385440026,6
150.007601,-81.922955,439393.08347991016,-761284.3625695553,2067.72,1482.28,585.44,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.826268673882152,-3.4123569276505528,0.23746290362777717,0.3174168824063782,-7153.881529922036,-5058.068426717861,351.98651278938155,470.5006964533263,6
149.944844,-81.933087,439672.6818469319,-759845.2309897828,2080.12,1513.85,566.28,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.914457266293928,-3.0790861295167087,0.24056752738188975,0.320162014071573,-7439.751132579062,-4661.274537168869,364.18315132707374,484.6772650022508,6
149.881706,-81.943174,439957.1703261872,-758407.7366734671,2085.51,1589.02,496.49,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.111369612972268,-3.067389841160966,0.26728938039408184,0.35434356685259966,-8122.0685424051935,-4874.143805401598,424.72817123380395,563.0590146001178,6
149.817767,-81.953173,440254.4441487607,-756972.7003227897,2084.62,1613.4,471.22,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.974034318359271,-2.6717094103471593,0.297607388490384,0.3914622763380938,-9638.506969240849,-4310.535962654107,480.15976059038553,631.5852366438805,6
149.753508,-81.963146,440554.7196292722,-755537.9486957634,2081.99,1679.23,402.76,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.417270551589523,-2.3639128748394995,0.30733623844262276,0.4045502552843953,-9096.843228345675,-3969.553416816733,516.0882316800054,679.3329251812152,6
149.689406,-81.973149,440848.6185713014,-754101.8686080729,2073.37,1664.78,408.6,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.3700494804457115,-3.1490872568640733,0.2688648922869412,0.35453987162811657,-7275.170974056411,-5242.537483482172,447.600895381454,590.2308874890559,6
149.627251,-81.983396,441100.8179150891,-752658.0986119172,2078.52,1542.52,536.0,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.697905664958504,-4.024702676601128,0.22013300532272018,0.2882616406164396,-7246.613446311791,-6208.184372710772,339.5595633704023,444.64934588367043,6
149.564586,-81.993595,441359.75211052434,-751215.2708311063,2129.22,1305.73,823.49,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.7176167015307087,-3.823465259709303,0.19442297533907013,0.24965517912673238,-4854.203655689692,-4992.413293560228,253.86391158948405,325.9822570411483,6
149.50173,-82.003771,441619.8389595259,-749773.4807888538,2144.53,1348.78,795.74,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.8368260440342508,-3.2708204641064507,0.19128192924354,0.2433105378905252,-5175.034231672516,-4411.617225577498,257.9972405251019,328.17238729598256,6
149.439516,-82.014035,441864.0316719386,-748328.7161630971,2149.87,1360.74,789.13,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.125063817772635,-3.124705204879301,0.1984970782889521,0.24986621554053468,-5613.139339395936,-4251.91136048746,270.1029143109087,340.00295413462715,6
149.376629,-82.024235,442117.94666888064,-746885.1367624091,2158.95,1438.89,720.06,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.143930005396314,-2.5576636127959076,0.2009989283592595,0.2520104509421697,-5962.659445464702,-3680.196595815904,289.21534802685494,362.61531775617857,6
149.312368,-82.034278,442395.855110598,-745446.0433118847,2163.86,1465.1,698.76,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.111649144240528,-1.440969204154411,0.20040751337326443,0.2514153756823262,-6023.977161226797,-2111.1639810066276,293.6170478431697,368.3486669121761,6
149.247795,-82.044291,442676.8247631403,-744007.6819042539,2170.95,1408.55,762.4,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.666319149350826,-2.0830247037234773,0.1990690157350008,0.2502385288580601,-5164.193837818106,-2934.044446429704,280.39866211353535,352.4734798230205,6
149.182552,-82.054229,442967.9988906622,-742571.4970543837,2177.18,1451.56,725.62,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.802917419721012,-1.4595378685324387,0.20204175588181528,0.25320368301078927,-5520.162809770232,-2118.6067884469467,293.27573116780775,367.54033811114124,6
149.116777,-82.064115,443266.278372616,-741136.3812808306,2181.33,1464.21,717.11,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.554564680675409,-1.7494791931635503,0.1978138753024663,0.24436664967287944,-5204.629151091741,-2561.604929422002,289.6410543566242,357.8040921175268,6
149.051045,-82.074004,443561.130199482,-739701.623190987,2186.84,1514.42,672.43,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.2198191930737337,-1.7304025558558398,0.19336767311813208,0.23600909784905133,-4876.158582374724,-2620.556238639201,292.8398715235616,357.41689796456035,6
148.984727,-82.08384,443863.8120637676,-738267.5942056014,2193.35,1551.5,641.85,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.4017807015971058,-1.4818952634435016,0.19104026189249776,0.23223556630725523,-5277.86275852791,-2299.1605012325927,296.39896632621026,360.31348112570646,6
148.918166,-82.093654,444168.1402822092,-736834.0400334639,2199.31,1567.49,631.81,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.4112602824066705,-1.5717970300199011,0.1888710512518017,0.22912697003150312,-5347.116380069632,-2463.776126585895,296.05348412668667,359.15423425468083,6
148.852669,-82.103613,444447.90095821896,-735395.4955254705,2203.76,1567.69,636.07,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.0766580068858915,-1.3731768614238336,0.18598660770800843,0.22480625851003644,-4823.245990814943,-2152.7156338855298,291.56934503776773,352.42652340359905,6
148.788398,-82.113732,444700.20557053486,-733951.8661786958,2206.6,1562.47,644.14,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.8200526008976805,-1.716366651996125,0.18558347292862815,0.2243051572691182,-4406.2475873245985,-2681.7714027443853,289.9686089467936,350.4700790782791,6
148.723798,-82.123823,444955.63087406993,-732508.6653630823,2216.12,1595.39,620.72,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.8587101273914666,-1.4975544093045545,0.1882121574193708,0.2285138047439461,-4560.757550139072,-2389.1833290603936,300.27179382529,364.56863895044415,6
148.658754,-82.133866,445216.76469300286,-731066.8582011156,2224.69,1602.99,621.7,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.1171429976659972,-1.783189970858427,0.19249489297414143,0.23473363280284243,-4996.7490538286165,-2858.43569138635,308.567388488619,376.2756660466284,6
147.302359,-82.026942,468702.0788199182,-730144.6421053727,2216.31,2267.37,-51.06,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.8170240942929965,-30.493848041322476,0.46167573239103094,0.6427862365089905,-10921.97592067711,-69140.83623345334,1046.7897053514519,1457.4342290733896,6
150.42175600000002,-82.28562600000001,414339.0756862408,-730013.9605256078,2203.63,1490.25,713.38,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-2.1942924920496143,-3.4983078320687606,0.49993817909271326,0.6530248788135813,-3270.0443862769375,-5213.35324674047,745.0328713929159,973.1703256519395,0
150.396904,-82.279802,414969.6365288173,-730386.7670622041,2203.71,1460.82,742.89,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-2.287640487648406,-3.2241718732435047,0.46189392687669883,0.5995324292124783,-3341.8309771665445,-4709.934755871576,674.7438862600192,875.8089632421725,0
150.370919,-82.27407,415610.0876277164,-730742.2219887857,2199.47,1333.42,866.05,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-2.248091167234003,-3.4699491393847643,0.4225930394090263,0.5438061342504025,-2997.6497242131645,-4626.8995814384325,563.4940106087839,725.1219755321717,0
150.34520700000002,-82.26831700000001,416248.5988093633,-731101.2244990232,2195.44,1315.99,879.45,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-2.578805767535215,-3.263557843530422,0.39105857396264654,0.49782608422362873,-3393.6826020186677,-4294.8094865076,514.6291727491032,655.1341485774532,0
150.321268,-82.262428,416872.2314732911,-731485.5992379948,2190.02,1310.37,879.65,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-2.7894667790260774,-2.8504064554828537,0.36908124658826347,0.4644957532045953,-3655.2335832324006,-3735.087107071067,483.6329930918628,608.6613001267054,0
150.29963700000002,-82.256381,417475.3214745627,-731901.3785461491,2185.52,1312.51,873.01,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.038855215506161,-3.154650369951171,0.3504485333547422,0.43552175879547594,-3988.5278589039913,-4140.510157064612,459.96720451343265,571.6266636366502,0
150.278503,-82.250303,418074.1119547791,-732323.3750963471,2178.98,1316.02,862.95,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.47423572085298,-3.0146775623334636,0.3311796380543796,0.4062219184830453,-4572.163693356939,-3967.3759655820845,435.83902727232464,534.5961691620572,0
150.256517,-82.244281,418681.1368385674,-732733.5013179161,2175.5,1293.28,882.22,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.556731389538586,-3.3219076226831286,0.3129615667200509,0.380743354808444,-4599.849571462462,-4296.156690263637,404.7469350077074,492.40776590666445,0
150.23403000000002,-82.238294,419293.0545937643,-733136.2913258659,2175.78,1298.05,877.73,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.7505791929729253,-2.761944938819622,0.297296395117088,0.3613630561561553,-4868.439321438505,-3585.1426278348104,385.90558568173606,469.0673150434974,0
150.212347,-82.23225500000001,419897.8810076052,-733549.5349831308,2179.37,1371.24,808.14,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.9153860864099634,-2.217982919578643,0.2864419637053378,0.34761966566447056,-5368.934017128799,-3041.3868986430184,392.78067831130744,476.6699903457486,0
150.191122,-82.226186,420498.8429690784,-733968.6318408137,2182.68,1329.14,853.54,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.9549259670607078,-2.0651749293944004,0.2830206404129573,0.34366646811605944,-5256.6502998590695,-2744.9066056552733,376.17405399847814,456.7808494317793,0
150.16999099999998,-82.220113,421099.1875929883,-734388.4575656275,2177.92,1342.72,835.2,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.178322442174203,-2.0852763516844033,0.28525424198648064,0.34722463938358905,-5610.317109556146,-2799.942262933682,383.0165758000873,466.2254677931327,0
150.14928899999998,-82.214015,421695.7574893196,-734813.4680382119,2178.2,1279.3,898.9,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.118952802540092,-2.189967147245961,0.2904738633006904,0.3544316963048501,-5269.37632028954,-2801.624971471758,371.6032133205732,453.4244690827947,0
150.129526,-82.207859,422283.7946840724,-735250.5569133003,2172.98,1316.87,856.1,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.300682310852042,-2.066897904639004,0.29302776933746716,0.3572686224376734,-5663.439514691728,-2721.8358436819653,385.87947860743037,470.4763308294989,0
150.10933899999998,-82.20173100000001,422876.1072483914,-735681.5528774519,2171.0,1270.47,900.53,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.263967015910663,-1.510936365854982,0.28913750772869595,0.35141483353148706,-5417.24217470402,-1919.5993247277788,367.34052944407637,446.46200355674836,0
150.08822,-82.195661,423477.5955754726,-736099.8514890987,2167.43,1263.95,903.48,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.0937960054782,-1.5415070956074612,0.28337823167045645,0.34356899492768883,-5174.353461124171,-1948.3878934930508,358.17591591987343,434.2540311388523,0
150.066604,-82.189625,424083.9891058875,-736510.9162120008,2160.82,1441.76,719.05,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.9406316848709424,-1.9304159134054701,0.28116809855250774,0.34057039232445663,-5681.44513797953,-2783.196447311471,405.37691776906354,491.0207688377086,0
150.045655,-82.18354599999999,424684.5197633654,-736930.6420487573,2162.17,1515.81,646.36,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.002355516293509,-1.7718297752888406,0.2872368726982745,0.3483281549992395,-6066.810515152863,-2685.7572916805775,435.3965240047715,527.9993006293972,0
150.024916,-82.17745500000001,425283.3681186159,-737352.7243720905,2163.91,1556.22,607.69,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.052347268618282,-1.2686339243922622,0.3009345588638444,0.3668414151869149,-6306.343866369143,-1974.2734858177264,468.32037919509196,570.8859471421807,0
150.003016,-82.171441,425893.3280542938,-737758.565588882,2167.22,1586.55,580.67,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.884599117088409,-0.8249876510132775,0.31088746295553205,0.38018139921812205,-6163.110729216615,-1308.8841577151154,493.23850435209937,603.1767989295115,0
149.980572,-82.16546600000001,426508.54162593774,-738156.3170418164,2167.2,1595.04,572.16,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.339392835600504,-1.3731064079783484,0.30565738512569063,0.37346659815648364,-5326.465148496228,-2190.159644981785,487.5357555708816,595.6941627235177,0
149.958204,-82.159486,427123.42789779394,-738554.7424574009,2163.99,1626.33,537.67,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.2496208482946196,-1.7258580594759467,0.30622897506862773,0.37814522177478344,-5284.9558742069885,-2806.814737867516,498.0293690233613,614.9889185289835,0
149.936365,-82.153472,427733.7288366093,-738959.9648944889,2167.9,1603.94,563.96,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.6298423849457464,-1.5199625631033469,0.29435652989798766,0.36994852804325523,-5822.049394909881,-2437.928753463982,472.13021256457836,593.3752420696989,0
149.915605,-82.147387,428334.3635768665,-739379.6050098927,2163.95,1564.74,599.21,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.217791011889539,-1.5927771741301484,0.2840347086569702,0.36247876789232963,-6599.746307944038,-2492.2821554484085,444.4404700239076,567.1850272718439,0
149.89636000000002,-82.141212,428920.7260148072,-739818.7504317672,2155.9,1422.57,733.34,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.566079394398003,-1.8219449113412296,0.2745625927073801,0.3558493891830855,-6495.5675640887675,-2591.844172526693,390.58450750773767,506.22066557018195,0
149.87889199999998,-82.134939,429489.8429079893,-740280.1619273971,2146.03,1587.08,558.95,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.364946404355467,-0.9802559179534716,0.3009272925839817,0.3995639558825685,-6927.519139424475,-1555.7445622655955,477.59568751418567,634.1399631021068,0
149.86123899999998,-82.128677,430061.0723930818,-740738.8724899886,2145.07,1650.96,494.11,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.02610834931313,-1.0886267962731644,0.37928778514928346,0.5145724221420663,-6646.943840382006,-1797.2792955751436,626.188961770061,849.5384860596658,0
149.841927,-82.122508,430648.9893928383,-741176.0595714628,2153.23,1619.9,533.33,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.512201693889141,-2.3991828255119216,0.4909443089300113,0.6719272964093492,-5689.415523931019,-3886.436259046762,795.2806860357254,1088.455027453505,0
149.821287,-82.116423,431249.8323641777,-741595.0174303673,2159.96,1555.09,604.86,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.40953064104074,-2.590532598599888,0.5224189255047551,0.7254087321622822,-5302.127004576045,-4028.5113387566994,812.4084468631896,1128.0758652982433,0
149.799945,-82.110382,431857.7108775163,-742004.2006543769,2158.71,1538.48,620.24,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.6849282125968497,-2.1067940031541634,0.5337598994689449,0.7469663429500837,-5669.1883565160015,-3241.260437972617,821.1789301349824,1149.1927793018447,0
149.777669,-82.10440799999999,432474.3775827806,-742399.668931096,2156.76,1537.61,619.15,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.506521468492123,-2.2459653661331584,0.4900872731289583,0.6955807181155689,-5391.662475168173,-3453.4188066200054,753.5630920358175,1069.5318679816799,0
149.753985,-82.098537,433104.0098088957,-742774.4185476645,2161.4,1503.96,657.44,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.7064003416940183,-2.228201675581029,0.4067255504706274,0.5855619365544726,-5574.277857894136,-3351.1261920068446,611.6989588858048,880.6617301004646,0
149.728801,-82.092787,433746.8256565254,-743126.016366382,2159.33,1350.37,808.96,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.120090984076016,-1.6812161659293097,0.33706479996688216,0.4881583191018943,-5563.647262166729,-2270.2638739859617,455.16219393127864,659.1943493656249,0
149.704878,-82.086938,434379.1244307837,-743496.0865316254,2156.84,1342.57,814.27,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.310914954131958,-1.761292538532077,0.2830417362652084,0.4072519025697986,-5787.705089968942,-2364.6585234570107,380.00334385758083,546.7641868331344,0
149.68341,-82.080912,434989.6888057381,-743901.0784038475,2152.29,1318.44,833.85,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.018704894086463,-1.9189625458604351,0.25025734687916096,0.3543078697442989,-5298.421280559357,-2530.0369789642323,329.94929641936096,467.1336677856735,0
149.663906,-82.074761,435581.9974080345,-744332.4281144512,2147.1,1217.94,929.16,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.7588221297076916,-2.3210073612636855,0.23563668108059715,0.32948850725925033,-4578.019824656186,-2826.8477055774933,286.9913393553025,401.29723253133136,0
149.64486100000002,-82.068584,436170.1203135111,-744769.4079711974,2140.49,1288.9,851.59,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.704449135466728,-2.2340872087621744,0.22454696296825846,0.3083439048595643,-4774.664490703066,-2879.5150033735667,289.41858056978833,397.42445897349245,0
149.625878,-82.062404,436757.9434456563,-745206.8383298303,2138.87,1250.26,888.62,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.699760171772275,-2.3211327185132395,0.21801555925886032,0.29316176688013246,-4625.662152360004,-2902.019392648363,272.5761331189827,366.52843065955443,0
149.606323,-82.056258,437351.6730018763,-745636.3976281426,2136.88,1284.38,852.5,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.7439860776505887,-2.3626872221924695,0.21323455110667666,0.28105209509586626,-4808.700838412863,-3034.588214439564,273.8741927503934,360.9776898992287,0
149.586549,-82.049981,437955.8395894138,-746076.3003223734,2137.82,1296.71,841.11,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.8985721723269244,-2.30555188415762,0.20728484755077894,0.2683652324901902,-5055.317521578047,-2989.6321837060273,268.78833466757055,347.99188062235453,0
149.566832,-82.043848,438551.6597680109,-746502.7624758051,2135.73,1323.27,812.46,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.7450112796758255,-2.013076198503673,0.20494821329559296,0.26298112034925497,-4955.661076056629,-2663.8433411939554,271.2018222076593,347.99502712455865,0
149.545845,-82.037797,439159.8470293473,-746911.4567664013,2132.74,1314.76,817.99,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.6216582222815448,-2.0609033539191755,0.2022725085118546,0.2579927956913744,-4761.611364326884,-2709.5932935987753,265.93980329104596,339.1986080631914,0
149.523497,-82.031841,439780.88698667457,-747300.4258863156,2133.17,1272.56,860.61,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.7831608659657125,-2.4147352706034217,0.20018701968485333,0.2541974263220945,-4814.299191593327,-3072.89551595909,254.74999377015695,323.4814768404446,0
149.500521,-82.025933,440407.83530226746,-747679.6861858561,2130.47,1403.13,727.35,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.9187000392441407,-2.4363633929447728,0.197168698772876,0.2492034511305445,-5498.445586064631,-3418.5345675425992,276.6533163091855,349.66483838480093,0
149.47838000000002,-82.019965,441027.5851340946,-748070.6369842117,2129.62,1413.38,716.24,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.0249993181509955,-2.8932639212317373,0.1963343607820485,0.24743133118980268,-5688.853536288255,-4089.281360990513,277.4950588421317,349.71449487704336,0
149.457254,-82.013927,441638.3291482768,-748475.6290096301,2128.77,1372.35,756.42,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.109991487403553,-3.0681482185271296,0.19707007853354952,0.2486322386506245,-5640.346817738266,-4210.573207695706,270.4491222755167,341.2104527121845,0
149.436951,-82.007836,442241.6189642825,-748891.6104674615,2129.08,1381.64,747.44,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.8672485826159435,-3.0776816077630698,0.19602103253296807,0.2475389050538676,-5343.145331685492,-4252.248016549768,270.83049938885,342.00965277862565,0
149.417787,-82.001676,442834.1978040662,-749322.5501254018,2125.14,1371.01,754.13,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.591251275604951,-3.099957056286959,0.19383329675900893,0.24515138101823603,-4923.6414113671435,-4250.072123739984,265.7473881895688,336.1049948898118,0
149.399303,-81.995476,443420.44132972,-749762.2023333805,2119.71,1318.32,801.39,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.583024521744136,-3.616472182366054,0.1898425996269406,0.24049773446865713,-4723.572887505729,-4767.667607456816,250.27329594018835,317.05297330472007,0
149.381077,-81.989262,444004.4173564947,-750204.8729892634,2112.56,1317.63,794.94,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.7774850280729177,-3.69458053725283,0.18763686403761082,0.23795540940842616,-4977.327597539719,-4868.090153300447,247.23596116187716,313.5371860988246,0
149.36344499999998,-81.98301500000001,444582.7759556861,-750654.9608951231,2109.29,1127.13,982.16,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-3.8936632693621167,-3.378850621218898,0.1892350933735161,0.2409120847712062,-4388.664680796123,-3808.4039006944568,213.29255079409123,271.5392381081697,0
149.346547,-81.97673,445153.94888741255,-751114.0395342428,2105.35,879.35,1226.0,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.022712579258997,-3.5292807441360723,0.1939779457519148,0.24828302759266077,-3537.372306571399,-3103.473022356055,170.57450659694626,218.32768031360627,0
149.328758,-81.97049399999999,445734.39274399815,-751561.3185114319,2100.07,1437.42,662.65,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.193911631435976,-3.8208810300292626,0.20015008698804465,0.2570890303707294,-6028.412457258702,-5492.2108101846625,287.6997380383552,369.54491403549383,0
149.30948600000002,-81.964345,446329.7764828725,-751988.5941034913,2101.38,1434.16,667.22,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.202490063894368,-3.7843396760496484,0.2088457760352181,0.2694570488161312,-6027.043150034748,-5427.348589803364,299.5182581586684,386.44452113014273,0
149.28887,-81.958283,446938.2994759192,-752396.9088914555,2103.02,1382.07,720.95,False,NASA_2017_ICEBRIDGE_AIR_BM3.csv,-4.5825130039859605,-3.7489730832270913,0.21392388413191415,0.27665935535369474,-6333.353747418876,-5181.343229135666,295.6577825421946,382.36259525368087,0
